30000001|Tanoo|0.858324068848468
30000002|Lashesih|0.751689146697987
30000003|Akpivem|0.846292352426726
30000004|Jark|0.817000531228727
30000005|Sasta|0.814336728101234
30000006|Zaid|0.864229153396284
30000007|Yuzier|0.906555510469601
30000008|Nirbhi|0.882115714763018
30000009|Sooma|0.57781948156321
30000010|Chidah|0.539052013003089
30000011|Shenela|0.456959354735403
30000012|Asabona|0.322884272450518
30000013|Onsooh|0.442816632886763
30000014|Shamahi|0.355242291075942
30000015|Sendaya|0.293932972095294
30000016|Nazhgete|0.391497055683935
30000017|Futzchag|0.172228559767585
30000018|Kazna|0.231262625040188
30000019|Podion|0.109704972598651
30000020|Lilmad|0.1604491933025
30000021|Kuharah|0.189705283105681
30000022|Jayneleb|0.113839956995903
30000023|Fovihi|0.869394349221088
30000024|Kiereend|0.840834548322929
30000025|Rashy|0.803265994106465
30000026|Ordize|0.695564173138387
30000027|Psasa|0.74991328878682
30000028|Eshtah|0.768432631428651
30000029|Lachailes|0.573051226792107
30000030|Kasrasi|0.573075677011312
30000031|Mohas|0.681783438209048
30000032|Hasiari|0.798187617055237
30000033|Radima|0.75391995235005
30000034|Alkez|0.782122909851242
30000035|Nimambal|0.594050570256138
30000036|Yishinoon|0.424718182039381
30000037|Uplingur|0.422069314931671
30000038|Dooz|0.423728855186249
30000039|Bayuka|0.400722036484829
30000040|Uzistoon|0.390645600822198
30000041|Bairshir|0.36408774701497
30000042|Moh|0.472835003937131
30000043|Sari|0.379343121688664
30000044|Faspera|0.12825847580852
30000045|Jaymass|0.216311339767522
30000046|Mifrata|0.303802990131855
30000047|Majamar|0.369186257658592
30000048|Ihal|0.492701244651463
30000049|Camal|0.212976884921542
30000050|Fera|0.477246353538886
30000051|Juddi|0.649136638606088
30000052|Maspah|0.799900976516899
30000053|Ibaria|0.730978722487679
30000054|Shala|0.715563758408769
30000055|Zemalu|0.725158525323318
30000056|Khankenirdia|0.613595835446554
30000057|Nikh|0.774198460516647
30000058|Amphar|0.702186994980566
30000059|Salashayama|0.665586231399705
30000060|Janus|0.545570545274901
30000061|Agha|0.718782620789887
30000062|Iosantin|0.450343350098049
30000063|Orva|0.509949588827775
30000064|Zet|0.569697661152562
30000065|Akhrad|0.358476524759994
30000066|Pirohdim|0.628696090011916
30000067|Sharir|0.396848687035075
30000068|Usroh|0.597457508093388
30000069|Thiarer|0.542032780841138
30000070|Gomati|0.387421323795231
30000071|Jangar|0.527328625423247
30000072|Nakah|0.363864338436054
30000073|Irshah|0.429506645047493
30000074|Hasateem|0.426496411960909
30000075|Assah|0.297802198707538
30000076|Tidacha|0.820099044824578
30000077|Odlib|0.824516600898814
30000078|Jofan|0.779548203790202
30000079|Milu|0.769625317613343
30000080|Yadi|0.750268475690111
30000081|Buftiar|0.70874129661025
30000082|Jarizza|0.765430980328268
30000083|Ejahi|0.728910235177822
30000084|Asghatil|0.794778167987924
30000085|Bar|0.665838129516353
30000086|Sucha|0.658264787119109
30000087|Gelhan|0.701676427641211
30000088|Akeva|0.664834848645296
30000089|Sosa|0.301179027437288
30000090|Ilahed|0.31594346592522
30000091|Eshwil|0.218968471462247
30000092|Aranir|0.242788606982275
30000093|Ishkad|0.366035538407793
30000094|Hahyil|0.208114841651135
30000095|Asilem|0.284997695535313
30000096|Mahnagh|0.205003377966423
30000097|Shach|0.326043080242139
30000098|Kehrara|0.364844024330708
30000099|Arena|0.44232988166039
30000100|Timeor|0.314131068744228
30000101|Uhtafal|0.499612285528816
30000102|Dysa|0.236195309177862
30000103|Serad|0.525836373084704
30000104|Mahti|0.228281786364499
30000105|Abha|0.434101313134241
30000106|Shedoo|0.506117738531189
30000107|Gamis|0.473906173726494
30000108|Nieril|0.35344020773032
30000109|Berta|0.489557233914793
30000110|Bekirdod|0.405349115293902
30000111|Hothomouh|0.422981028077878
30000112|Arnola|0.462835402531606
30000113|Astabih|0.408817589130305
30000114|Ubtes|0.336073246471394
30000115|Bimener|0.27004119778905
30000116|Kenobanala|0.289398349428228
30000117|Khabi|0.248618615189356
30000118|Uanzin|0.433972025380546
30000119|Itamo|0.671738342770413
30000120|Mitsolen|0.633705945033036
30000121|Jatate|0.63742813303159
30000122|Mahtista|0.658237550866042
30000123|Vaankalen|0.647170374351956
30000124|Kylmabe|0.731931320406081
30000125|Ahtulaima|0.61268891517586
30000126|Geras|0.650146461702381
30000127|Sirseshin|0.747992815656222
30000128|Tuuriainas|0.610848926567931
30000129|Unpas|0.945964552643781
30000130|Shihuken|0.874584974790593
30000131|Nomaa|0.606936086220431
30000132|Ansila|0.912017009910029
30000133|Hirtamon|0.974726206929074
30000134|Hykkota|0.823653465298516
30000135|Outuni|0.734172299176997
30000136|Ohmahailen|0.663810822884121
30000137|Eskunen|0.625293934883188
30000138|Ikuchi|0.986814622613172
30000139|Urlen|0.959995210823471
30000140|Maurasi|0.912747592952945
30000141|Kisogo|1.0
30000142|Jita|0.945913116664839
30000143|Niyabainen|0.963923600275241
30000144|Perimeter|0.953123230586721
30000145|New Caldari|1.0
30000146|Saisio|0.652440258329975
30000147|Abagawa|0.625297524039896
30000148|Jakanerva|0.743252264884049
30000149|Gekutami|0.699187208282053
30000150|Hurtoken|0.585977998383649
30000151|Uoyonen|0.698780410423347
30000152|Hampinen|0.541326681546124
30000153|Poinen|0.558052576749366
30000154|Liekuri|0.600608295226023
30000155|Obanen|0.561731733234103
30000156|Josameto|0.577656292856276
30000157|Otela|0.531906740544569
30000158|Olo|0.676040546591996
30000159|Ikami|0.532008285238633
30000160|Reisen|0.518560559323966
30000161|Purjola|0.520526760999043
30000162|Maila|0.440715381231804
30000163|Akora|0.324624876237477
30000164|Messoya|0.315086024165665
30000165|Ishisomo|0.650831543137427
30000166|Airmia|0.623113151529817
30000167|Sakkikainen|0.594888748666231
30000168|Friggi|0.509152956046691
30000169|Ihakana|0.380808678105576
30000170|Vahunomi|0.531591775705391
30000171|Otitoh|0.481666891250913
30000172|Otomainen|0.479158600448412
30000173|Vattuolen|0.708073071152356
30000174|Onuse|0.74042706302931
30000175|Soshin|0.634221027653938
30000176|Keikaken|0.721319230528388
30000177|Ukkalen|0.645119862891427
30000178|Akkilen|0.689045573282256
30000179|Silen|0.522202878825245
30000180|Osmon|0.680264298142203
30000181|Korsiki|0.64316575942058
30000182|Inaya|0.552350223791814
30000183|Nuken|0.761305682290648
30000184|Uminas|0.483909154233965
30000185|Airaken|0.503991882209186
30000186|Oijanen|0.351968653443131
30000187|Wuos|0.561773868395155
30000188|Hentogaira|0.566958279783441
30000189|Kiainti|0.528522107079191
30000190|Vasala|0.493712282866752
30000191|Walvalin|0.378683207106181
30000192|Otanuomi|0.372287256353122
30000193|Vouskiaho|0.50027896261691
30000194|Otsela|0.38439987604487
30000195|Tasti|0.282290969372504
30000196|Otosela|0.238157130665322
30000197|Uemon|0.197446780605056
30000198|Paala|0.134378952162304
30000199|Fuskunen|0.224636623454764
30000200|Akkio|0.16215141412748
30000201|Uchoshi|0.474179049770405
30000202|Mastakomon|0.456966103874352
30000203|Eruka|0.417260815715143
30000204|Ohkunen|0.384886689527896
30000205|Obe|0.346931481415948
30000206|Wirashoda|0.493635790446035
30000207|Osaa|0.329198935484454
30000208|LZ-6SU|-0.172783127200583
30000209|MC6O-F|-0.280434953207596
30000210|U54-1L|-0.268069767155334
30000211|B-588R|-0.154770225621138
30000212|NCGR-Q|-0.260516532553661
30000213|G-LOIT|-0.157009298918178
30000214|HE-V4V|-0.214402934407248
30000215|N-HSK0|-0.360440450217197
30000216|05R-7A|-0.401775551126912
30000217|7-UH4Z|-0.363871343617748
30000218|5ZO-NZ|-0.303460798394906
30000219|FS-RFL|-0.37081582369648
30000220|Y0-BVN|-0.439537250600359
30000221|X97D-W|-0.427644902086071
30000222|0-R5TS|-0.218626806080895
30000223|H-UCD1|-0.172228763569322
30000224|7-K5EL|-0.150502056347756
30000225|H-5GUI|-0.14051497995165
30000226|FH-TTC|-0.137552925507157
30000227|FMBR-8|-0.138441088762176
30000228|3HX-DL|-0.423819136317321
30000229|UH-9ZG|-0.462583591338292
30000230|NFM-0V|-0.499122578810344
30000231|YXIB-I|-0.506995055596772
30000232|MY-T2P|-0.377080782744659
30000233|FA-DMO|-0.385582816498639
30000234|GEKJ-9|-0.386353756942774
30000235|Q-R3GP|-0.355137999790533
30000236|N-5QPW|-0.39255790068384
30000237|XV-8JQ|-0.394929248493641
30000238|WBR5-R|-0.515803442829873
30000239|4GYV-Q|-0.536556144751755
30000240|4-HWWF|-0.473026352922411
30000241|YMJG-4|-0.4168935403681
30000242|8TPX-N|-0.437191608873034
30000243|PM-DWE|-0.423652868907188
30000244|K8X-6B|-0.430215393485782
30000245|X445-5|-0.413753522841213
30000246|KRUN-N|-0.386696738264425
30000247|9OO-LH|-0.466964327084467
30000248|V-OJEN|-0.316842710328014
30000249|EIDI-N|-0.406106435863468
30000250|P3EN-E|-0.274879667384582
30000251|49-0LI|-0.320104363997135
30000252|IPAY-2|-0.339133695085733
30000253|DAYP-G|-0.392761280558785
30000254|IFJ-EL|-0.291599233121908
30000255|47L-J4|-0.261392420478006
30000256|Q-L07F|-0.322347187642882
30000257|E-D0VZ|-0.270338886557342
30000258|6WW-28|-0.226655903923022
30000259|A8A-JN|-0.270631753973245
30000260|S-NJBB|-0.281586700497848
30000261|T-GCGL|-0.733996062073483
30000262|0MV-4W|-0.662740650451935
30000263|TVN-FM|-0.645798655286715
30000264|V-NL3K|-0.763534235067045
30000265|AZBR-2|-0.709048211289033
30000266|Z-8Q65|-0.774685104548998
30000267|0J3L-V|-0.790707332680492
30000268|H-NOU5|-0.140606202412502
30000269|KX-2UI|-0.158273715712624
30000270|MO-FIF|-0.11322386947009
30000271|97-M96|-0.188873280848758
30000272|MA-XAP|-0.0972100661353091
30000273|C-J7CR|-0.0854802019277957
30000274|Q-EHMJ|-0.153372133592597
30000275|XSQ-TF|-0.155434251905139
30000276|H-1EOH|-0.171275001102492
30000277|IR-DYY|-0.159338943641509
30000278|C-DHON|-0.123954904685558
30000279|F-D49D|-0.190937546270727
30000280|MQ-O27|-0.128993620276374
30000281|H-EY0P|-0.156086292541365
30000282|UNAG-6|-0.223541959820471
30000283|E-SCTX|-0.208451046635574
30000284|S6QX-N|-0.217690868996501
30000285|IT-YAU|-0.159459704310048
30000286|1VK-6B|-0.169139023408093
30000287|7-PO3P|-0.25789085011433
30000288|1W-0KS|-0.102555951897639
30000289|669-IX|-0.27015828460591
30000290|0R-F2F|-0.312840829511786
30000291|R-P7KL|-0.26398129376262
30000292|2DWM-2|-0.204038901296806
30000293|XF-PWO|-0.312208462742529
30000294|1N-FJ8|-0.223294901710028
30000295|VI2K-J|-0.131782425758982
30000296|ZLZ-1Z|-0.171072464098047
30000297|6Y-WRK|-0.155659972793586
30000298|RVCZ-C|-0.142495517269056
30000299|5T-KM3|-0.16597440825565
30000300|LS9B-9|-0.198929609358876
30000301|1-GBBP|-0.771741573204836
30000302|C-FP70|-0.758770594183464
30000303|T-ZWA1|-0.751691613937103
30000304|ZA0L-U|-0.805105102916191
30000305|G96R-F|-0.873329934480325
30000306|Y-ZXIO|-0.900437793613486
30000307|B-E3KQ|-0.255469937975209
30000308|Y5J-EU|-0.218753117450959
30000309|O-LR1H|-0.247164182754388
30000310|G5ED-Y|-0.266606322811881
30000311|BR-6XP|-0.247887759402116
30000312|8-TFDX|-0.190765976408281
30000313|UL-4ZW|-0.408137327244051
30000314|A-QRQT|-0.127802278288526
30000315|WMBZ-U|-0.0865989933169677
30000316|PX5-LR|-0.171644253499128
30000317|A3-RQ3|-0.296283649747612
30000318|9-GBPD|-0.159623324903106
30000319|LS-JEP|-0.243477244786007
30000320|R-RSZZ|-0.436438656556003
30000321|MGAM-4|-0.575365040834568
30000322|VORM-W|-0.558546182915569
30000323|7G-H7D|-0.357807547607849
30000324|Q3-BAY|-0.809913517473354
30000325|JZV-F4|-0.852424458700926
30000326|WF-1LM|-0.00190049786249746
30000327|D95-FQ|-0.000212492252419261
30000328|ZSPJ-K|-0.000276011760004802
